DATE,MEAN_TEMP,MEDIAN_TEMP,VAR_TEMP,TOTAL_PRCP,MEAN_PRCP,MEDIAN_PRCP,VAR_PRCP,MIN_PRCP,MAX_PRCP,MIN,MAX
1951-02-28,38.65452907554672,38.9,278.870611359455,97.62,0.00606486083499006,0.0,0.0051048367993344465,0.0,2.99,-43.1,92.3
1951-03-31,43.867226330127316,43.2,239.68313521192104,101.19,0.005625729693667649,0.0,0.0030956428562380575,0.0,1.89,-31.0,93.4
1951-04-30,53.50830378588585,53.0,136.91748208694864,103.89,0.005941324488161958,0.0,0.004153208796049479,0.0,2.99,0.0,104.4
1951-05-31,63.68340812082741,63.7,102.54860665146614,99.15,0.005425741490642443,0.0,0.005098371243430359,0.0,3.7,5.0,114.1
1951-06-30,69.79805106767597,69.9,102.30225991536261,131.9,0.007451135464919219,0.0,0.006011321124918185,0.0,2.05,19.0,111.9
1951-07-31,75.50718361136771,76.2,70.16624118718595,127.66,0.006936912459925012,0.0,0.00668036266467589,0.0,2.76,34.0,115.0
1951-08-31,74.09339223764093,74.4,88.2772572512463,109.89,0.005956743278404163,0.0,0.005247938064787548,0.0,2.87,30.0,114.1
1951-09-30,67.37283597170764,67.4,112.50145990718592,126.66,0.00711013809363422,0.0,0.008366958396062413,0.0,3.82,19.9,113.0
1951-10-31,58.339806350408395,58.7,151.96891682931667,111.47,0.006029642451452372,0.0,0.005038806434920322,0.0,2.64,5.0,107.1
1951-11-30,43.24342742608986,42.4,197.37451484452507,122.57000000000001,0.0068242302767106515,0.0,0.005982731297048086,0.0,3.03,-17.0,95.4
1951-12-31,37.89962446351932,38.6,329.90856040405765,104.96,0.005630901287553647,0.0,0.003021062320986022,0.0,2.17,-35.0,96.1
1952-01-31,38.36891337911942,37.9,313.8021274902604,101.08,0.005381461960283235,0.0,0.003348591301514988,0.0,2.13,-36.9,88.3
1952-02-29,40.596354730307,40.0,198.45807169644397,89.03,0.005070911886996639,0.0,0.0034749622188824667,0.0,2.28,-25.1,93.4
1952-03-31,43.38536144898284,43.0,210.79053572799978,131.39,0.006978807032453391,0.0,0.004777528659513757,0.0,2.13,-26.0,104.4
1952-04-30,55.28851030984673,55.7,120.27914790475654,103.41,0.005701290109163083,0.0,0.004140868367966658,0.0,2.6,-4.5,98.2
1952-05-31,63.68401342424888,63.6,106.71665720678787,130.55,0.006954506712124441,0.0,0.005844120672778854,0.0,3.07,5.4,108.0
1952-06-30,73.36226760641544,75.0,108.18772759160795,105.94,0.005879349575448138,0.0,0.006514682079363779,0.0,3.46,19.4,114.3
1952-07-31,76.51808356186481,77.8,67.87092646257975,121.29,0.006522019680593644,0.0,0.00674788364341474,0.0,3.9,28.4,115.3
1952-08-31,74.82412445110849,75.1,75.71722283161708,132.31,0.007085252222341223,0.0,0.006935535279733424,0.0,3.11,17.4,115.0
1952-09-30,68.72952438755242,69.2,90.25820181538462,94.46,0.0052118737585521956,0.0,0.006351911184945509,0.0,4.33,-4.5,115.0
1952-10-31,56.265487817967156,56.1,126.23070655373427,60.26,0.0032338735644520766,0.0,0.004436136251757952,0.0,6.38,-9.6,108.0
1952-11-30,45.764009728594324,46.0,193.6835211019526,83.1,0.004593444254048974,0.0,0.003451679645245347,0.0,2.87,-29.0,90.3
1952-12-31,39.02994646680942,38.5,159.7659129475073,104.0,0.00556745182012848,0.0,0.004556228117710084,0.0,3.15,-23.1,87.1
1953-01-31,41.506394977654814,41.6,203.39538660940127,116.73,0.006210363907214301,0.0,0.003941908178830059,0.0,1.81,-35.0,90.3
1953-02-28,41.16657437407953,41.2,192.88952599857748,92.76,0.005464506627393226,0.0,0.003431655023285197,0.0,2.24,-29.0,90.3
1953-03-31,48.38974413532635,48.2,206.9097554351141,129.96,0.006913133677323263,0.0,0.005341109115187518,0.0,2.2,-25.1,98.2
1953-04-30,53.46056252752091,53.1,158.61117042169553,125.62,0.006914354909731396,0.0,0.005482039893005985,0.0,3.39,-5.6,102.4
1953-05-31,63.62709913541611,63.5,156.76260052258203,122.81,0.00651408263936774,0.0,0.004757315166086323,0.0,2.05,-1.7,107.1
1953-06-30,72.9417931110865,74.8,121.74056757706363,101.37,0.005613578469376454,0.0,0.0047975993548517925,0.0,2.99,19.4,115.3
1953-07-31,76.34464610772031,77.1,66.32508537831401,122.97,0.006583681336331513,0.0,0.007139160716714244,0.0,3.54,26.4,115.3
1953-08-31,74.480441302485,75.2,70.29042242856139,125.82,0.0067384318766066835,0.0,0.008205718520769385,0.0,3.98,8.4,114.3
1953-09-30,69.3682269976123,69.8,97.44792311684014,101.46,0.005633849741795769,0.0,0.00740307583325172,0.0,5.39,-4.5,111.9
1953-10-31,59.95699075069907,59.9,112.67459108375346,82.8,0.004452570445257044,0.0,0.004099990705411809,0.0,2.64,-27.6,104.4
1953-11-30,48.688168214941314,48.9,132.4523438684529,94.58,0.005261167046781999,0.0,0.004620160148014876,0.0,2.91,-13.0,92.3
1953-12-31,39.8964829821718,39.8,187.18588692215167,118.71,0.006413290113452188,0.0,0.004962698056655234,0.0,3.07,-27.9,91.2
1954-01-31,36.83343566690422,37.7,301.5114209203247,98.01,0.005373060687462311,0.0,0.003621956486952965,0.0,2.17,-49.0,90.3
1954-02-28,45.30870224378411,45.0,179.06234709370045,86.62,0.005252880533656762,0.0,0.004913238855489987,0.0,5.08,-26.0,96.3
1954-03-31,44.566977305120055,43.6,221.99197890075135,89.95,0.004930928626247122,0.0,0.0028977448040167207,0.0,1.61,-18.0,104.4
1954-04-30,58.16421267893661,58.9,174.38867090767064,117.69,0.006685412406271302,0.0,0.005609458263586097,0.0,3.86,-11.0,105.1
1954-05-31,61.9843625006849,62.0,123.801355455216,121.72,0.006669223604186072,0.0,0.005316384772761542,0.0,2.28,-4.5,104.4
1954-06-30,72.13193469201347,74.1,114.65840235974315,112.34,0.006413198607067421,0.0,0.0058450868502216025,0.0,3.46,21.9,115.0
1954-07-31,77.19021330680813,78.3,79.49410979699542,101.01,0.005581896551724138,0.0,0.005069857564482439,0.0,3.46,33.1,118.0
1954-08-31,74.66432729086978,74.6,87.65155752365385,131.99,0.007316924441487888,0.0,0.007264682289775347,0.0,3.03,30.9,115.0
1954-09-30,69.88487419040523,70.5,113.22610445367643,107.19,0.006143749641772224,0.0,0.009905110138478647,0.0,8.03,18.0,109.2
1954-10-31,59.04213533000554,58.4,167.30418546729175,106.63,0.0059140321686078755,0.0,0.006338803413936455,0.0,4.29,9.0,104.4
1954-11-30,48.299619534355486,48.0,117.76724558185532,96.33,0.0054701873935264055,0.0,0.003911815369889344,0.0,1.97,-6.0,91.9
1954-12-31,39.176413481162776,38.0,184.0935930276112,100.67,0.005552981410998952,0.0,0.0036319660945142653,0.0,2.13,-26.0,90.0
1955-01-31,36.4033184039088,36.5,228.32639482389223,76.99,0.005224619978284473,0.0,0.002798578656794835,0.0,1.42,-34.1,84.9
1955-02-28,38.713279647496776,38.9,284.0135905422892,89.76,0.0068191141836967265,0.0,0.004697425642825666,0.0,2.6,-41.1,90.3
1955-03-31,46.799573443412456,46.7,274.3115437839099,82.62,0.00568421052631579,0.0,0.0032097131227683856,0.0,1.57,-29.0,97.3
1955-04-30,57.60683978998156,57.7,148.94079902393045,92.03,0.0065297289626791545,0.0,0.005543047544423833,0.0,4.49,3.0,101.3
1955-05-31,65.39770320451107,66.1,118.39082479107475,108.45,0.007457708705817632,0.0,0.00721831452381915,0.0,3.58,-4.5,105.1
1955-06-30,69.99529747060919,70.6,91.4918191273375,102.39,0.007295333095831849,0.0,0.00538196742513311,0.0,3.58,19.9,117.0
1955-07-31,76.62613981762918,78.5,71.69445172317835,118.86,0.00821083172147002,0.0,0.008050684666085392,0.0,2.99,23.4,115.0
1955-08-31,76.36284844711903,78.0,63.32037326376171,133.69,0.009247423393511794,0.0,0.01569312479015789,0.0,6.93,18.3,111.0
1955-09-30,69.64693063666144,71.4,117.0694218866502,108.12,0.007699757869249395,0.0,0.00852193591476224,0.0,4.8,-5.6,114.1
1955-10-31,59.490201908449734,59.3,113.66389749052045,137.97,0.009540174249757987,0.0,0.013332815307292793,0.0,4.53,9.0,105.1
1955-11-30,45.55025283099494,46.1,252.35742319105773,97.37,0.006934691261306175,0.0,0.005254833982328084,0.0,2.24,-33.0,91.9
1955-12-31,38.163889845094666,37.9,267.90388255464956,73.99,0.005093975903614457,0.0,0.003383681955583273,0.0,1.93,-40.0,91.2
1956-01-31,37.31931553730321,37.7,219.25511733557278,99.77,0.006828884325804243,0.0,0.004105112068643613,0.0,2.09,-31.0,89.2
1956-02-29,40.02545441326159,40.0,285.28143375335605,88.84,0.006459211865639087,0.0,0.004020051161045331,0.0,3.27,-33.0,95.4
1956-03-31,46.28930273730083,46.6,230.61582086891548,110.59,0.0075303009669072584,0.0,0.005284897787951628,0.0,2.95,-25.1,99.3
1956-04-30,54.23960389110504,53.6,155.2541922003098,85.5,0.005983623766533697,0.0,0.004200545924409394,0.0,2.13,8.1,99.3
1956-05-31,65.05955887297424,65.8,138.86939063256358,119.01,0.008002824288884406,0.0,0.0061098644170396905,0.0,2.52,19.9,108.0
1956-06-30,72.9781310882271,74.7,94.35719132983333,108.12,0.007522961313665461,0.0,0.006043310654983426,0.0,2.6,25.0,117.0
1956-07-31,75.35310554803789,76.2,70.78967774919401,144.53,0.009778755074424899,0.0,0.010975991374862519,0.0,4.33,33.1,117.0
1956-08-31,74.72824530595703,75.4,81.32238350645517,105.52,0.007126840470079697,0.0,0.006889522174508424,0.0,2.64,32.0,111.4
1956-09-30,68.61281422869547,69.3,111.03087499973127,88.88,0.0062236538057558995,0.0,0.009389666782194966,0.0,8.39,19.9,113.0
1956-10-31,60.548002156188936,61.2,115.25701100161129,101.31,0.006826359409743279,0.0,0.006791638916994523,0.0,3.19,5.0,103.3
1956-11-30,46.9226852816559,47.1,193.21423527278571,69.07,0.004797527262624157,0.0,0.004251843205888453,0.0,4.21,-20.0,97.0
1956-12-31,43.12452024140504,43.1,235.62769384787126,79.41,0.005384824032006509,0.0,0.0036650678911988714,0.0,2.6,-32.1,86.0
1957-01-31,35.08906533880627,35.1,378.6693548531329,74.51,0.005013794495659781,0.0,0.0031404927437502137,0.0,2.99,-44.0,91.2
1957-02-28,44.21021014331328,43.7,259.5008054437307,74.17,0.005507536942154897,0.0,0.0034077384512847327,0.0,2.05,-31.0,93.4
1957-03-31,46.83100046970409,46.3,164.88283973849028,105.78,0.00709789975172784,0.0,0.004654327215424933,0.0,2.01,-20.0,92.3
1957-04-30,55.90074305555555,56.8,176.9341497360435,120.27,0.008352083333333333,0.0,0.006171150422772424,0.0,2.28,-6.0,99.3
1957-05-31,63.882196361690745,63.9,109.84015655618194,147.99,0.009897672552166935,0.0,0.008788732756270809,0.0,2.76,21.0,104.0
1957-06-30,72.36972100466151,73.4,86.65867955616818,151.07,0.010510679746747372,0.0,0.011152731116800612,0.0,3.43,26.1,118.0
1957-07-31,76.61369715706701,77.4,66.27595298557549,124.37,0.008358760669399825,0.0,0.010496445821719762,0.0,4.65,35.1,118.9
1957-08-31,74.36117496807152,74.7,72.92854360456889,115.82,0.007785171741614572,0.0,0.008859836072121943,0.0,3.9,32.0,118.0
1957-09-30,68.44172971472202,68.5,97.07002721751516,119.76,0.008312625806899425,0.0,0.009031381364248607,0.0,3.74,15.1,113.0
1957-10-31,56.55076758061273,56.8,122.08079670898368,111.17,0.007452570892270564,0.0,0.006942853157274489,0.0,3.15,3.9,102.0
1957-11-30,47.57280253898164,47.3,173.42571991726157,107.16,0.007393404167241617,0.0,0.004679177727829863,0.0,2.28,-24.0,90.0
1957-12-31,43.19445002343175,43.0,170.780125194627,109.53,0.00733279775055232,0.0,0.005004160328225891,0.0,2.52,-25.1,87.1
1958-01-31,37.505034049939916,37.2,176.1029165008102,129.99,0.008678728802243291,0.0,0.0070278261362753565,0.0,2.64,-29.9,88.0
1958-02-28,37.28021433850702,38.3,288.44461625977056,101.43,0.007496674057649668,0.0,0.005954979107866967,0.0,3.5,-31.0,88.0
1958-03-31,43.9977297008547,42.8,145.27042556326083,118.64,0.007922008547008547,0.0,0.005423501362669971,0.0,2.28,-11.9,91.9
1958-04-30,55.65451717702357,55.7,136.81769475338615,136.74,0.009451855948019632,0.0,0.00866662195615015,0.0,4.09,9.0,109.2
1958-05-31,65.61186835106383,66.2,101.01919353010992,102.23,0.006797207446808511,0.0,0.004689462163888051,0.0,2.36,17.4,111.9
1958-06-30,71.04406154274575,70.9,98.31863005288542,142.78,0.009940128098022834,0.0,0.011302579440936081,0.0,4.21,28.9,113.0
1958-07-31,75.43340782879588,76.1,67.16034066495476,148.29,0.010042665583096301,0.0,0.009428206780947034,0.0,3.82,34.0,118.9
1958-08-31,75.63589395891248,76.4,60.593535241262366,123.35,0.008363278866363821,0.0,0.011274483967442015,0.0,4.69,34.0,114.1
1958-09-30,69.15568849706129,69.9,96.28565723358706,125.95,0.008812622446123707,0.0,0.008049692128116398,0.0,3.58,12.0,111.0
1958-10-31,58.984356596493605,59.4,118.30523522945144,103.34,0.006995193934881202,0.0,0.007225637466745848,0.0,4.76,8.1,105.1
1958-11-30,49.404492337835,50.1,203.680788774802,109.77,0.007681058008536841,0.0,0.005740528359860252,0.0,2.36,-26.0,91.0
1958-12-31,37.67364513734224,38.2,265.8389726259527,77.92,0.0052588243234122966,0.0,0.0033533904163552688,0.0,2.2,-34.1,93.4
1959-01-31,36.10510366826156,36.8,301.39624579542493,107.36,0.007444698703279939,0.0,0.004925696057365849,0.0,2.01,-38.0,86.0
1959-02-28,39.081059734682924,39.6,295.77911209773634,102.64,0.007870562073460624,0.0,0.005425288766010714,0.0,1.89,-36.0,93.4
1959-03-31,46.70185429543718,46.4,176.1488012564449,134.97,0.009373567608861726,0.0,0.009497218334479281,0.0,4.49,-29.9,91.9
1959-04-30,56.27800964236886,56.6,141.52366578488116,98.61,0.007095776066777002,0.0,0.004953021410625716,0.0,1.93,-2.0,105.1
1959-05-31,65.11124190290451,66.4,123.69092961527423,131.98,0.00919272828585359,0.0,0.00882739925611822,0.0,3.98,12.9,104.4
1959-06-30,72.50640138408305,73.7,88.48823239543468,115.58,0.008331891580161475,0.0,0.007419061348941314,0.0,3.23,28.0,117.0
1959-07-31,75.92725503822098,76.5,53.79912784585508,150.04,0.010426685198054203,0.0,0.012894807154971526,0.0,4.45,32.0,117.0
1959-08-31,75.62991043532598,77.3,60.483175571758444,128.91,0.008950218704436576,0.0,0.008772512658437077,0.0,4.09,30.9,114.1
1959-09-30,68.92537727790433,70.9,116.52110080447406,138.05,0.009827021640091117,0.0,0.010264175956616066,0.0,3.86,17.1,114.1
1959-10-31,58.714720286955924,58.7,159.11626646597387,171.32,0.01181761743809064,0.0,0.012202290685741253,0.0,4.17,9.0,108.0
1959-11-30,45.444032921810695,45.4,231.33745357047562,114.52,0.00812544345111395,0.0,0.00762814689675569,0.0,3.43,-38.0,93.9
1959-12-31,41.580558406897964,41.0,161.79822246396023,129.14000000000001,0.008837336618079793,0.0,0.007778123894685283,0.0,3.19,-13.0,88.3
1960-01-31,36.25500958116616,35.8,252.1807640338532,110.59,0.007568436901177115,0.0,0.006134809839374347,0.0,4.76,-32.1,88.3
1960-02-29,37.55652967369881,37.3,221.93372342098726,132.2,0.009650339440835097,0.0,0.007435072647534104,0.0,2.72,-27.9,97.3
1960-03-31,40.76456083146525,40.9,291.8029661267535,111.11,0.0075477209428707285,0.0,0.0072387005928014935,0.0,5.63,-32.1,96.3
1960-04-30,56.91266961963018,57.6,154.07237216527568,122.29,0.008598045419391128,0.0,0.006658532205432586,0.0,2.76,3.0,101.3
1960-05-31,63.08205959862153,63.1,110.95723792562735,138.42,0.009353334684775998,0.0,0.007091479349434594,0.0,2.72,14.0,109.9
1960-06-30,71.85912916463796,72.0,83.51991543524844,134.1,0.009327397927244905,0.0,0.009057915688505553,0.0,4.06,26.1,118.0
1960-07-31,75.50234722784298,75.9,63.438904439560496,174.54,0.011772561715904491,0.0,0.02013327602550455,0.0,7.28,35.1,120.0
1960-08-31,74.2694281277429,75.4,69.2703374109537,121.62,0.008211464452096416,0.0,0.006892351228449456,0.0,2.8,25.0,118.9
1960-09-30,69.28591156367695,69.4,91.64564651850887,148.79,0.010377319012414562,0.0,0.01690734872735877,0.0,4.33,21.9,116.1
1960-10-31,58.93503753296815,59.0,128.54425653010756,124.01,0.008386420504497194,0.0,0.0077538279448963465,0.0,3.46,6.1,102.9
1960-11-30,48.559819067501735,48.3,153.81912864705816,92.58,0.00644258872651357,0.0,0.005447167174869487,0.0,3.15,-15.0,91.9
1960-12-31,35.852771962995476,35.3,219.53295169576688,82.5,0.005570936592612601,0.0,0.004628714055315327,0.0,3.5,-27.9,87.1
1961-01-31,34.726251352813854,35.6,258.93050949401163,85.87,0.005808306277056277,0.0,0.004312300665628701,0.0,2.99,-33.0,91.9
1961-02-28,42.09043069343883,41.9,228.62755697334237,121.93,0.009101291333880721,0.0,0.007264420688836971,0.0,2.13,-31.0,88.0
1961-03-31,47.96211948121766,47.6,181.22773230857155,144.75,0.009727168873059607,0.0,0.00720586641838877,0.0,2.6,-11.0,95.4
1961-04-30,52.93363313114411,52.3,153.47345665719834,121.67,0.008482883636617165,0.0,0.006960966918695648,0.0,3.98,6.1,102.9
1961-05-31,62.033767716799886,61.5,112.8891599468468,131.94,0.008862766171827768,0.0,0.00719719512503618,0.0,2.72,15.1,102.4
1961-06-30,71.48289510294936,71.8,76.32852340214328,127.73,0.00888494713411241,0.0,0.00967989048365635,0.0,3.9,25.0,120.0
1961-07-31,75.12087496624358,75.9,57.482964381907315,149.48,0.01009181744531461,0.0,0.008735323416938372,0.0,2.76,35.1,118.9
1961-08-31,74.34536644457904,75.0,49.12983231119249,132.45,0.008913789622451039,0.0,0.009649620982938933,0.0,4.29,34.0,115.0
1961-09-30,67.95097600223886,69.3,119.61011187270957,153.69,0.010752816063807458,0.0,0.014671053715306082,0.0,4.72,19.0,104.0
1961-10-31,58.15899796885579,58.9,118.5299877561068,97.11,0.006574813811780636,0.0,0.005777711411113655,0.0,3.54,3.9,109.9
1961-11-30,46.70724840675118,46.0,178.8147975759843,120.3,0.008424959731073604,0.0,0.0066063788586883405,0.0,2.8,-6.0,90.3
1961-12-31,37.70231657608696,37.9,256.1472199880937,109.79,0.007458559782608696,0.0,0.004507250813334271,0.0,2.2,-41.1,88.3
1962-01-31,33.61830065359477,34.9,319.38806841317717,105.31,0.007169798474945534,0.0,0.0059062060681285,0.0,4.02,-40.0,88.3
1962-02-28,39.80342254052017,40.6,340.1051616870211,129.54,0.009765548435733132,0.0,0.008774047863060526,0.0,4.21,-40.0,96.3
1962-03-31,43.253709743171626,43.3,204.8439636099751,100.6,0.006835167821714907,0.0,0.0057110404373945595,0.0,4.61,-38.0,92.3
1962-04-30,55.37937926666197,55.6,146.42396664732107,101.24,0.007125061580688295,0.0,0.0048220199018560944,0.0,2.24,2.3,102.0
1962-05-31,65.36814171304465,66.3,129.5223203502408,116.72,0.007921813492602145,0.0,0.006901565596222346,0.0,3.15,14.0,102.4
1962-06-30,70.51504449583071,71.8,78.31834898014914,155.79,0.010916544040361572,0.0,0.012014913216815151,0.0,4.13,25.0,113.0
1962-07-31,73.892740237691,74.2,74.30229108471899,137.22,0.009318845500848896,0.0,0.008286299104888222,0.0,2.76,30.9,111.0
1962-08-31,74.27087836913394,74.7,75.3678246508683,156.35,0.010695717608427965,0.0,0.013320094722030598,0.0,4.61,24.1,116.1
1962-09-30,67.02240831036676,66.7,104.29568369786524,139.1,0.009829694014557275,0.0,0.010425872053892291,0.0,6.02,19.0,111.0
1962-10-31,59.47615400396636,59.3,134.20899431686436,129.53,0.008857963482185599,0.0,0.012154474626600572,0.0,5.79,10.9,102.0
1962-11-30,47.337702379276365,47.0,115.41909092612916,118.82,0.008364071519076446,0.0,0.008344116932214258,0.0,4.09,3.9,96.1
1962-12-31,37.70882473662608,38.6,233.85899169521673,91.8,0.0062799288548365025,0.0,0.004807573546632396,0.0,3.11,-31.0,89.1
1963-01-31,31.148281562091054,32.7,346.03749928536797,97.25,0.006698119705213858,0.0,0.004993780676309949,0.0,2.68,-51.0,89.2
1963-02-28,37.76208311175264,38.8,276.88826513304014,103.64,0.007873585049000988,0.0,0.007528413739972735,0.0,4.45,-33.0,92.3
1963-03-31,48.14439828372948,48.7,195.6820587630326,118.39,0.00806306613089968,0.0,0.004889314371391,0.0,2.44,-16.1,94.3
1963-04-30,55.91508478153803,54.8,157.51496382091477,104.5,0.00735242383733202,0.0,0.005109236680903402,0.0,2.56,-4.0,106.3
1963-05-31,63.788446457544616,63.2,113.48551521192609,107.78,0.00728637101135749,0.0,0.004667005268906487,0.0,2.24,18.0,105.1
1963-06-30,71.04835402427118,72.0,90.3015586353475,153.83,0.010728832473148278,0.0,0.012604985959451455,0.0,5.2,25.0,111.0
1963-07-31,75.19022357723577,76.0,67.31503484397292,147.89,0.010019647696476964,0.0,0.012307276529722078,0.0,3.58,33.1,115.0
1963-08-31,73.7051289009498,74.0,71.40347189463955,124.82000000000001,0.008468113975576662,0.0,0.006149101703885487,0.0,2.01,33.1,114.1
1963-09-30,68.35675600223338,68.4,89.02739205828075,125.69,0.008772333891680625,0.0,0.01310819469206078,0.0,6.85,21.9,115.0
1963-10-31,62.229034229828855,63.0,88.26079724694343,70.93,0.004817305080141266,0.0,0.0034750532194977733,0.0,2.09,14.0,105.1
1963-11-30,49.13216542620419,48.7,129.12300505710667,177.36,0.012453307119786547,0.0,0.017224624776998553,0.0,5.91,-11.9,93.4
1963-12-31,33.25818974324048,34.2,250.80902620101944,92.3,0.0062861812980998435,0.0,0.003634544712313409,0.0,1.81,-33.0,90.0
1964-01-31,37.33944323441329,37.9,205.28457372851867,145.87,0.00992853253471277,0.0,0.009065674559877572,0.0,4.29,-38.0,89.1
1964-02-29,37.25917310777308,37.0,163.32925625487067,108.38,0.007902872976520344,0.0,0.006189665764369927,0.0,3.27,-22.0,91.0
1964-03-31,44.80073454397061,44.9,203.2217570444101,127.46000000000001,0.008668979119907503,0.0,0.007999881099263802,0.0,3.43,-24.0,96.3
1964-04-30,55.190943688773,54.9,158.20888682435867,129.27,0.009110578617238707,0.0,0.00671764699056595,0.0,2.64,-5.1,100.2
1964-05-31,64.67399931577147,65.3,115.28407963185968,123.52,0.008451590831337667,0.0,0.007661629909710805,0.0,3.23,12.0,104.0
1964-06-30,70.81797017864679,72.2,104.7144206667599,127.03,0.00893444928963286,0.0,0.008569062172521501,0.0,3.11,24.1,113.0
1964-07-31,75.68618358147795,76.6,63.98945256051757,141.29,0.009649638027591858,0.0,0.010324342780075213,0.0,4.92,30.9,117.0
1964-08-31,72.79760409556313,73.5,86.73238350083659,158.96,0.010850511945392492,0.0,0.014467363138860052,0.0,5.83,28.0,114.1
1964-09-30,66.93016198627714,67.1,105.50759896215813,134.52,0.00951545589587607,0.0,0.013604568539394893,0.0,4.53,21.9,107.1
1964-10-31,57.04166265557313,57.1,105.48454865884979,93.95,0.006460152650759816,0.0,0.007405911749309646,0.0,3.27,12.0,105.1
1964-11-30,48.005195082083716,49.0,217.0922580127571,134.52,0.009560088124511408,0.0,0.008617226506431448,0.0,3.43,-27.0,91.2
1964-12-31,38.86320280779024,39.2,291.73295213636135,125.99,0.008670428738558942,0.0,0.007700668457207792,0.0,5.67,-41.1,90.0
1965-01-31,37.54293462327763,38.3,297.80182283205113,66.91,0.004903987100557021,0.0,0.002931025010855499,0.0,1.97,-41.1,89.1
1965-02-28,38.36229946524064,39.8,280.7014656787259,82.05,0.006648031113271754,0.0,0.006021686171878806,0.0,3.03,-33.0,88.0
1965-03-31,42.18290648324308,42.0,241.87691525462674,78.03,0.00570979072149861,0.0,0.004185317601902786,0.0,2.2,-25.1,92.3
